ligand,receptor,source,target,label
WNT10B,FZD4_LRP5,O00744,Q9ULV1_O75197,1
DKK1,WNT6,O94907,Q9Y6F9,1
WNT3,FZD4_LRP5,P56703,Q9ULV1_O75197,1
LPL,CD44,P06858,P16070,1
PORCN,WNT10A,Q9H237,Q9GZT5,1
WIF1,WNT8A,Q9Y5W5,Q9H1J5,1
GAD2_SLC6A1,GABRA4_GABRB3_GABRD,COMPLEX:P30531_Q05329,NA_NA_NA,1
SFRP5,WNT3,Q5T4F7,P56703,1
OPRD1,GNAI2,P41143,P04899,1
P4HB,MTTP,P07237,P55157,1
HPR,ASGR1,P00739,P07306,1
CXCL2,GRM7,P19875,Q14831,1
C4A,CR1,P0C0L4,P17927,1
RSPO3,WNT2B,Q9BXY4,Q93097,1
FST,BMPR1B,P19883,O00238,1
LUM,ITGB1,P51884,P05556,1
TNC,ITGA2,P24821,P17301,1
ADM2,ADRB2,Q7Z4H4,P07550,1
SHMT1_SLC6A5,GLRA1_GLRB,COMPLEX:P34896_Q9Y345,NA_NA,1
CCL8,ACKR1,P80075,Q16570,1
GLS_SLC1A3,GRIK2_GRIK4,COMPLEX:O94925_P43003,Q13002_NA,1
APCDD1,FZD1_LRP6,Q8J025,Q9UP38_O75581,1
CDH1,LRP5,P12830,O75197,1
IL23A,IL12RB2,Q9NPF7,Q99665,1
PLAU,ITGB2,P00749,P05107,1
ASRGL1,CCR10,Q7L266,P46092,1
COL1A1,FLT4,P02452,P35916,1
ROR1,FZD8,Q01973,Q9H461,1
EPHB6,EFNB3,O15197,Q15768,1
SCGB3A1,MARCO,Q96QR1,Q9UEW3,1
IBSP,ITGAV_ITGB5,P21815,P06756_P18084,1
GC,LRP2,P02774,P98164,1
TGFA,ERBB3,P01135,P21860,1
WNT9B,FZD10_LRP5,O14905,Q9ULW2_O75197,1
PNMT_SLC18A2,ADRB1,COMPLEX:P11086_Q05940,P08588,1
BMP5,ACVR1_ACVR2A,P22003,Q04771_P27037,1
BAG6,NCR3,P46379,O14931,1
PTGDS,PTGDR2,COMPLEX:P41222,Q9Y5Y4,1
CALM2,MYLK,P0DP24,Q15746,1
CCL8,CXCR3,P80075,P49682,1
SLITRK1,PTPRD,Q96PX8,P23468,1
NPNT,ITGA8,Q6UXI9,P53708,1
VTN,ITGAV_ITGB3,P04004,P06756_P05106,1
GAD1_SLC6A1,GABBR2,COMPLEX:P30531_Q99259,O75899,1
GLS2_SLC1A3,GRM2,COMPLEX:P43003_Q9UI32,Q14416,1
PTN,SDC3,P21246,O75056,1
UBB,LDLR,P0CG47,P01130,1
CHRD,BMP7,Q9H2X0,P18075,1
MT-RNR2,FPR2,Q8IVG9,P25090,1
CXCL14,CXCR4,O95715,P61073,1
GIP,ADRB3,P09681,P13945,1
F13A1,ITGB1,P00488,P05556,1
ADAM23,ITGB3,O75077,P05106,1
EBI3_IL27,IL27RA_IL6ST,COMPLEX:Q14213_Q8NEV9,Q6UWB1_P40189,1
IL6,F3,P05231,P13726,1
BMP5,ACVR1,P22003,Q04771,1
SCT,ADCYAP1R1,P09683,P41586,1
GLS2_SLC1A3,GRM6,COMPLEX:P43003_Q9UI32,O15303,1
LAMB1,CD44,P07942,P16070,1
TSLP,CRLF2,Q969D9,Q9HC73,1
IFNA16,IFNA2_IFNAR1_IFNAR2,P05015,P01563_P17181_P48551,1
GLS2_SLC17A8,GRIK1,COMPLEX:Q8NDX2_Q9UI32,P39086,1
GLS_SLC17A6,GRIK1_GRIK4,COMPLEX:O94925_Q9P2U8,P39086_NA,1
NPY,PRLHR,P01303,P49683,1
NGF,MAGED1,P01138,Q9Y5V3,1
TNFSF8,TNFRSF8,P32971,P28908,1
GRM5,EFNB2,P41594,P52799,1
TNC,EGFR,P24821,P00533,1
HLA-DQB1,CD4,P01920,P01730,1
GUCA1A,GUCY2F,P43080,P51841,1
RTN4,RTN4R,Q9NQC3,Q9BZR6,1
ITGAL_ITGB2,F11R,COMPLEX:P05107_P20701,Q9Y624,1
WNT5A,FZD6,P41221,O60353,1
WNT16,FZD10_LRP5,Q9UBV4,Q9ULW2_O75197,1
LAMB1,SV2C,P07942,Q496J9,1
COL4A3,CD47,Q01955,Q08722,1
PTGR1,LTB4R2,COMPLEX:Q14914,Q9NPC1,1
COMP,ITGAV_ITGB3,P49747,P06756_P05106,1
CXCL8,ACKR1,P10145,Q16570,1
TNFSF13,TNFRSF11B,O75888,O00300,1
FN1,ITGAV_ITGB8,P02751,P06756_P26012,1
GLS_SLC1A2,GRM8,COMPLEX:O94925_P43004,O00222,1
BMP8A,BMPR1B_BMPR2,Q7Z5Y6,O00238_Q13873,1
AANAT,MTNR1B,Q16613,P49286,1
AREG,EGFR,P15514,P00533,1
FRZB,WNT6,Q92765,Q9Y6F9,1
COL4A3,ITGB3,Q01955,P05106,1
WNT5A,FZD9,P41221,O00144,1
IAPP,GPR20,P10997,Q99678,1
NPB,NPBWR2,Q8NG41,P48146,1
FGF12,FGFR4,P61328,P22455,1
BAMBI,FZD9_LRP6,Q13145,O00144_O75581,1
CALCB,RAMP3,P10092,O60896,1
LAMA3,ITGB1,Q16787,P05556,1
EFNA2,EPHA3,O43921,P29320,1
AGRP,MC4R,O00253,P32245,1
NRTN,GFRA1,Q99748,P56159,1
MMP7,CD151,P09237,P48509,1
GLS_SLC1A7,GRM3,COMPLEX:O00341_O94925,Q14832,1
SLITRK1,PTPRS,Q96PX8,Q13332,1
SLC6A4_TPH1,HTR1F,COMPLEX:P17752_P31645,P30939,1
CCL27,CCR2,Q9Y4X3,P41597,1
GLS_SLC1A1,GRIK3_GRIK4,COMPLEX:O94925_P43005,Q13003_NA,1
COL4A1,CD47,P02462,Q08722,1
VTN,ITGAV_ITGB8,P04004,P06756_P26012,1
LAMA4,ITGA3_ITGB1,Q16363,P26006_P05556,1
GLS_SLC17A7,GRIK1,COMPLEX:O94925_Q9P2U7,P39086,1
GAD1_SLC6A13,GABRA5_GABRB3_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
AVP,VIPR1,P01185,P32241,1
WNT3A,FZD8_LRP6,P56704,Q9H461_O75581,1
DBH_SLC6A2,ADRA1D,COMPLEX:P09172_P23975,P25100,1
HBEGF,ERBB2,Q99075,P04626,1
KLB,FGFR4,Q86Z14,P22455,1
SLC6A4_TPH1,HTR2B,COMPLEX:P17752_P31645,P41595,1
GAD2_SLC6A12,GABBR2,COMPLEX:P48065_Q05329,O75899,1
SEMA3G,NRP2,Q9NS98,O60462,1
IL9,IL9R,P15248,Q01113,1
SFRP1,WNT9B,Q8N474,O14905,1
SERPING1,LRP1,P05155,Q07954,1
CCL5,CCRL2,P13501,O00421,1
BMP4,BMPR1B,P12644,O00238,1
PPY,NPY5R,P01298,Q15761,1
COL4A1,ITGA9_ITGB1,P02462,Q13797_P05556,1
FRZB,WNT8B,Q92765,Q93098,1
LAMB2,SV2C,P55268,Q496J9,1
BMP7,ACVR2A,P18075,P27037,1
CLCF1,CRLF1,Q9UBD9,O75462,1
WNT4,FZD9_LRP6,P56705,O00144_O75581,1
NXPH1,NRXN2,P58417,P58401,1
IGFBP5,IGF2,P24593,P01344,1
EPHB3,EFNB2,P54753,P52799,1
EPHA4,EFNA4,P54764,P52798,1
COL9A3,ITGA10_ITGB1,Q14050,O75578_P05556,1
RSPO1,WNT16,Q2MKA7,Q9UBV4,1
SLC18A2_TPH2,HTR2B,COMPLEX:Q05940_Q8IWU9,P41595,1
LAMC3,SV2C,Q9Y6N6,Q496J9,1
FST,INHBA,P19883,P08476,1
COL18A1,ITGA3,P39060,P26006,1
KITLG,EPOR,P21583,P19235,1
RPS27A,LRP2,P62979,P98164,1
CCL19,ACKR4,Q99731,Q9NPB9,1
DDC,HTR1A,COMPLEX:P20711,P08908,1
WNT11,FZD10,O96014,Q9ULW2,1
KNG1,GPR135,P01042,Q8IZ08,1
LAMA1,ITGA2,P25391,P17301,1
LAMC1,ITGA2_ITGB1,P11047,P17301_P05556,1
TIMP3,AGTR2,P35625,P50052,1
IGFBP4,FZD8,P22692,Q9H461,1
BMP7,BMPR1B_BMPR2,P18075,O00238_Q13873,1
SLC18A2_TPH2,HTR1B,COMPLEX:Q05940_Q8IWU9,P28222,1
CALCB,ADCYAP1R1,P10092,P41586,1
IHH,CDON,Q14623,Q4KMG0,1
LAMC1,ITGA1,P11047,P56199,1
SLIT1,SDC1,O75093,P18827,1
CNTN2,CNTNAP2,Q02246,Q9UHC6,1
FN1,ITGAV,P02751,P06756,1
COMP,ITGB1,P49747,P05556,1
LAMA3,ITGA9_ITGB1,Q16787,Q13797_P05556,1
CCN2,ITGAM,P29279,P11215,1
CALCB,CALCRL,P10092,Q16602,1
NPY,NPY5R,P01303,Q15761,1
GAD1_SLC6A6,GABBR2,COMPLEX:P31641_Q99259,O75899,1
SERPINC1,GPC1,P01008,P35052,1
LEFTY2,GDF5,O00292,P43026,1
EPHB3,EFNB1,P54753,P98172,1
CALM1,EGFR,P0DP23,P00533,1
TNN,ITGA9_ITGB1,Q9UQP3,Q13797_P05556,1
IL22,IL10RB_IL22RA1,Q9GZX6,Q08334_Q8N6P7,1
VEGFD,KDR,O43915,P35968,1
FN1,ITGB8,P02751,P26012,1
COL1A1,TMPRSS6,P02452,Q8IU80,1
IFNW1,IFNA2_IFNAR1_IFNAR2,P05000,P01563_P17181_P48551,1
SPP1,ITGB5,P10451,P18084,1
C1QL4,ADGRB3,Q86Z23,O60242,1
WNT1,RYK,P04628,P34925,1
THBS1,ITGAV_ITGB3,P07996,P06756_P05106,1
WNT7A,FZD3_LRP6,O00755,Q9NPG1_O75581,1
NAT10,CCR10,Q9H0A0,P46092,1
GAL,GALR1,P22466,P47211,1
KNG1,MTNR1A,P01042,P48039,1
BMP3,ACVR2A,P12645,P27037,1
AGRP,MC2R,O00253,Q01718,1
DHH,PTCH1,O43323,Q13635,1
SHH,LRP2,Q15465,P98164,1
FGF6,FGFR1,P10767,P11362,1
KITLG,KIT,P21583,P10721,1
CALM1,SELL,P0DP23,P14151,1
SOSTDC1,WNT2B,Q6X4U4,Q93097,1
GAD2_SLC6A12,GABRA2_GABRB3_GABRG2,COMPLEX:P48065_Q05329,NA_NA_NA,1
IL1RN,IL1R2,P18510,P27930,1
IL5,CSF2RB_IL5RA,P05113,P32927_Q01344,1
COL1A2,ITGA2B,P08123,P08514,1
MATN1,PTPRD,P21941,P23468,1
SEMA6A,PLXNA2,Q9H2E6,O75051,1
WNT3A,FZD8,P56704,Q9H461,1
RSPO3,WNT1,Q9BXY4,P04628,1
RLN3,TSHR,Q8WXF3,P16473,1
CGA_TSHB,TSHR,COMPLEX:P01215_P01222,P16473,1
WNT7A,FZD1_LRP5,O00755,Q9UP38_O75197,1
EFNB3,RHBDL2,Q15768,Q9NX52,1
AGRN,LRP2,O00468,P98164,1
FSHB,RAMP2,P01225,O60895,1
CCL13,CCR1,Q99616,P32246,1
MICA,HCST_KLRK1,Q29983,NA_P26718,1
PLG,PLGRKT,P00747,Q9HBL7,1
COL1A2,ITGA11_ITGB1,P08123,Q9UKX5_P05556,1
POMC,OPRM1,P01189,P35372,1
IGFBP4,WNT10A,P22692,Q9GZT5,1
RBP4,STRA6,P02753,Q9BX79,1
WNT4,FZD7_LRP5,P56705,O75084_O75197,1
SFRP4,WNT4,Q6FHJ7,P56705,1
GDF10,TGFBR1,P55107,P36897,1
SLC18A2_TPH2,HTR1F,COMPLEX:Q05940_Q8IWU9,P30939,1
COL1A2,ITGA1,P08123,P56199,1
ACTR2,ADRB2,P61160,P07550,1
SST,GRM7,P61278,Q14831,1
BMP4,ACVRL1,P12644,P37023,1
COL4A2,SDC4,P08572,P31431,1
FGF3,FGFR4,P11487,P22455,1
RARRES2,CMKLR1,Q99969,Q99788,1
GNAI2,EGFR,P04899,P00533,1
WNT3A,ATP6AP2,P56704,O75787,1
SEMA7A,PLXNC1,O75326,O60486,1
HRAS,TLR9,P01112,Q9NR96,1
FGF23,FGFR4,Q9GZV9,P22455,1
APCDD1,FZD7_LRP6,Q8J025,O75084_O75581,1
NBL1,BMP5,P41271,P22003,1
ICAM4,RHAG,Q14773,Q02094,1
GLS_SLC1A2,GRM3,COMPLEX:O94925_P43004,Q14832,1
CD36,TLR4,P16671,O00206,1
LAMA4,ITGA2_ITGB1,Q16363,P17301_P05556,1
ALDH1A3,CRABP2_RARA_RXRA,COMPLEX:P47895,NA_NA_P19793,1
RSPO3,WNT3,Q9BXY4,P56703,1
FN1,TNFRSF11B,P02751,O00300,1
COL18A1,GPC1,P39060,P35052,1
WNT8A,FZD2_LRP5,Q9H1J5,Q14332_O75197,1
CCL27,MTNR1A,Q9Y4X3,P48039,1
VWF,GP1BA,P04275,P07359,1
LRP1B,PLAUR,Q9NZR2,Q03405,1
GLS2_SLC1A7,GRIK1_GRIK5,COMPLEX:O00341_Q9UI32,P39086_NA,1
SHH,GPC5,Q15465,P78333,1
SELL,SELPLG,P14151,Q14242,1
PTN,PTPRB,P21246,P23467,1
GLS2_SLC1A3,GRIN1_GRIN2C,COMPLEX:P43003_Q9UI32,NA_Q14957,1
IL18,IL18RAP,Q14116,O95256,1
COL4A3,ITGA2_ITGB1,Q01955,P17301_P05556,1
NRP2,FLT4_KDR,O60462,P35916_P35968,1
CD28,CD80,P10747,P33681,1
CXCL1,GRM7,P09341,Q14831,1
EFNA2,EPHA7,O43921,Q15375,1
EFNA2,EPHA2,O43921,P29317,1
RLN1,RXFP4,P04808,Q8TDU9,1
GAD2_SLC6A13,GABRA3_GABRB3_GABRE,COMPLEX:Q05329_Q9NSD5,NA_NA_NA,1
GLS2_SLC1A1,GRIN1_GRIN2B,COMPLEX:P43005_Q9UI32,NA_NA,1
FGF8,FGFR1,P55075,P11362,1
WNT7A,FZD10_LRP5,O00755,Q9ULW2_O75197,1
THBS1,TGFB3,P07996,P10600,1
LRRC4,NTNG2,Q9HBW1,Q96CW9,1
LIPH,LPAR1,Q8WWY8,Q92633,1
IFNA6,IFNAR1_IFNAR2,P05013,P17181_P48551,1
LAMA3,SV2A,Q16787,Q7L0J3,1
NMU,GRM7,P48645,Q14831,1
PECAM1,EFNB2,P16284,P52799,1
CUBN,LRP2,O60494,P98164,1
LEFTY1,BMP5,O75610,P22003,1
CRH,GPR84,P06850,Q9NQS5,1
APOB,VLDLR,P04114,P98155,1
GAD2_SLC32A1,GABRA1_GABRB2_GABRG2,COMPLEX:Q05329_Q9H598,NA_NA_NA,1
COL18A1,ITGB5,P39060,P18084,1
GLS_SLC1A2,GRIA2,COMPLEX:O94925_P43004,P42262,1
CD86,CD28,P42081,P10747,1
NTN1,ADORA2B,O95631,P29275,1
BMP5,ACVR2B_BMPR1A,P22003,Q13705_P36894,1
BMP5,BMPR1B_BMPR2,P22003,O00238_Q13873,1
COLQ,MUSK,Q9Y215,O15146,1
CCL2,ACKR2,P13500,O00590,1
GAD1_SLC6A13,GABRA1_GABRB3,COMPLEX:Q99259_Q9NSD5,NA_NA,1
CXCL8,SDC2,P10145,P34741,1
LEFTY2,BMP5,O00292,P22003,1
VEGFB,FLT1_KDR,P49765,P17948_P35968,1
VTN,ITGA8,P04004,P53708,1
GLS_SLC1A7,GRIK3_GRIK4,COMPLEX:O00341_O94925,Q13003_NA,1
TYR,GPR143,COMPLEX:P14679,P51810,1
CTF1,LIFR,Q16619,P42702,1
GNAI2,F2R,P04899,P25116,1
PPBP,MTNR1A,P02775,P48039,1
TNFSF18,TNFRSF18,Q9UNG2,Q9Y5U5,1
CALM1,SCN10A,P0DP23,Q9Y5Y9,1
LTA,LTBR,P01374,P36941,1
CSF3,CSF2RA,P09919,P15509,1
GLS2_SLC1A7,GRIK2_GRIK5,COMPLEX:O00341_Q9UI32,Q13002_NA,1
GNAI2,ADRA2A,P04899,P08913,1
SFRP5,WNT9B,Q5T4F7,O14905,1
COL6A6,ITGA3_ITGB1,A6NMZ7,P26006_P05556,1
SST,MTNR1A,P61278,P48039,1
WNT3A,FZD4_LRP5,P56704,Q9ULV1_O75197,1
MLN,MLNR,P12872,O43193,1
GAD1_SLC6A12,GABRA1_GABRB3_GABRG2,COMPLEX:P48065_Q99259,NA_NA_NA,1
AGRN,LRP4,O00468,O75096,1
GNAS,GLP1R,Q5JWF2,P43220,1
CCN1,ITGAV,O00622,P06756,1
BAMBI,FZD4_LRP6,Q13145,Q9ULV1_O75581,1
GPHA2,TSHR,Q96T91,P16473,1
AKR1C3,PTGDR,COMPLEX:P42330,Q13258,1
PLAU,ITGAV,P00749,P06756,1
GLS_SLC1A2,GRM2,COMPLEX:O94925_P43004,Q14416,1
GDF5,BMPR1B,P43026,O00238,1
CCN2,NTRK1,P29279,P04629,1
MT-RNR2,FPR3,Q8IVG9,P25089,1
CCL18,ERG28,P55774,Q9UKR5,1
VIP,VIPR1,P01282,P32241,1
WNT8B,FZD4_LRP6,Q93098,Q9ULV1_O75581,1
BMP8A,ACVR2B_BMPR1A,Q7Z5Y6,Q13705_P36894,1
CCL3L1,CCR1,P16619,P32246,1
SEMA6D,KDR,Q8NFY4,P35968,1
SULT1E1,PPARA,COMPLEX:P49888,Q07869,1
HSPA1A,GRIN2D,P0DMV8,O15399,1
IL4,IL13RA2,P05112,Q14627,1
FGF14,FGFR2,Q92915,P21802,1
LTF,GP9,P02788,P14770,1
WNT10B,FZD5_LRP5,O00744,Q13467_O75197,1
EFNB3,EPHB2,Q15768,P29323,1
BMP10,ENG,O95393,P17813,1
THBS2,ITGA6,P35442,P23229,1
WIF1,WNT9B,Q9Y5W5,O14905,1
CCL3,ACKR2,P10147,O00590,1
GLS2_SLC1A3,GRIN1_GRIN2B,COMPLEX:P43003_Q9UI32,NA_NA,1
CALM1,CRHR1,P0DP23,P34998,1
LAMC1,CD44,P11047,P16070,1
CXCL10,CCR3,P02778,P51677,1
CALM3,SCN10A,P0DP25,Q9Y5Y9,1
FGF7,FGFR1,P21781,P11362,1
RSPO4,WNT8B,Q2I0M5,Q93098,1
ADM2,CALCR,Q7Z4H4,P30988,1
RAET1L,HCST_KLRK1,Q5VY80,NA_P26718,1
COL7A1,ITGB1,Q02388,P05556,1
COL4A3,ITGAV,Q01955,P06756,1
NCR3LG1,TMIGD2,Q68D85,Q96BF3,1
NPS,GPR20,P0C0P6,Q99678,1
COL9A1,ITGAV_ITGB8,P20849,P06756_P26012,1
WNT6,FZD5_LRP6,Q9Y6F9,Q13467_O75581,1
HLA-F,KIR3DL2,P30511,P43630,1
PDGFB,LRP1,P01127,Q07954,1
LAMA1,ITGB1,P25391,P05556,1
NMS,MTNR1A,Q5H8A3,P48039,1
NOTCH3,JAG1,Q9UM47,P78504,1
WNT1,FZD1_LRP5,P04628,Q9UP38_O75197,1
DEFB103A,CCR2,P81534,P41597,1
HSPG2,ITGA2,P98160,P17301,1
GLS2_SLC17A8,GRM7,COMPLEX:Q8NDX2_Q9UI32,Q14831,1
IFNA7,IFNAR1_IFNAR2,P01567,P17181_P48551,1
GLS_SLC17A7,GRIK3,COMPLEX:O94925_Q9P2U7,Q13003,1
COL6A5,SDC4,A8TX70,P31431,1
NOTUM,WNT16,Q6P988,Q9UBV4,1
IL36RN,IL36B,Q9UBH0,Q9NZH7,1
ENPP1,INSR,P22413,P06213,1
CXCL11,MTNR1A,O14625,P48039,1
COMP,SDC4,P49747,P31431,1
COL1A1,ITGA11_ITGB1,P02452,Q9UKX5_P05556,1
GLS_SLC17A8,GRIA3,COMPLEX:O94925_Q8NDX2,P42263,1
ALDH1A2,CRABP2_RARA,COMPLEX:O94788,NA_NA,1
GLS_SLC1A2,GRIN1_GRIN2D,COMPLEX:O94925_P43004,NA_O15399,1
ITGAX_ITGB2,ICAM1,COMPLEX:P05107_P20702,P05362,1
INHA_INHBB,ACVR1B_ACVR2A,COMPLEX:P05111_P09529,P36896_P27037,1
VEGFC,VIPR2,P49767,P41587,1
WNT8B,FZD2_LRP6,Q93098,Q14332_O75581,1
B2M,CD1A,P61769,P06126,1
WNT4,FZD2_LRP6,P56705,Q14332_O75581,1
SST,SSTR2,P61278,P30874,1
GHRL,GHSR,Q9UBU3,Q92847,1
CCL24,CCR2,O00175,P41597,1
DDC_SLC18A1,DRD5,COMPLEX:P20711_P54219,P21918,1
COL4A3,ITGAV_ITGB8,Q01955,P06756_P26012,1
FN1,COL13A1,P02751,Q5TAT6,1
NRTN,GFRA2_RET,Q99748,O00451_P07949,1
CCL5,CXCR3,P13501,P49682,1
TNC,ITGA2B_ITGB3,P24821,P08514_P05106,1
IFNA2,IFNAR1,P01563,P17181,1
CHAT_SLC10A4,CHRM2,COMPLEX:P28329_Q96EP9,P08172,1
ZG16B,TLR6,Q96DA0,Q9Y2C9,1
GLS_SLC1A1,GRM2,COMPLEX:O94925_P43005,Q14416,1
CXCL6,GRM7,P80162,Q14831,1
DKK1,WNT10B,O94907,O00744,1
SOSTDC1,WNT4,Q6X4U4,P56705,1
GAD1_SLC6A12,GABRA2_GABRB3_GABRG2,COMPLEX:P48065_Q99259,NA_NA_NA,1
VCAM1,ITGB2,P19320,P05107,1
IFNA7,IFNAR2,P01567,P48551,1
HLA-A,CD8B2,P04439,A6NJW9,1
ALB,LRP2,P02768,P98164,1
PIK3CD-AS1,LY6G6C,Q5SR53,O95867,1
AGRP,MC5R,O00253,P33032,1
RLN3,GPR84,Q8WXF3,Q9NQS5,1
NRXN2,NLGN1,P58401,Q8N2Q7,1
COL6A5,SDC1,A8TX70,P18827,1
BMP4,ACVR2B_BMPR1B,P12644,Q13705_O00238,1
POMC,GPR20,P01189,Q99678,1
RAET1E,HCST_KLRK1,Q8TD07,NA_P26718,1
GDF11,BMPR1B,O95390,O00238,1
TPH1,HTR1D,P17752,P28221,1
CCL19,CCR10,Q99731,P46092,1
VEGFB,RET,P49765,P07949,1
SERPINE1,ITGAV,P05121,P06756,1
ZNRF3,FZD4_LRP5,Q9ULT6,Q9ULV1_O75197,1
GAD1_SLC6A1,GABRA6_GABRB3_GABRD,COMPLEX:P30531_Q99259,NA_NA_NA,1
CHAT_SLC10A4,CHRNA1_CHRNB1_CHRND_CHRNE,COMPLEX:P28329_Q96EP9,P02708_P11230_Q07001_Q04844,1
GLS2_SLC17A8,GRIK3_GRIK5,COMPLEX:Q8NDX2_Q9UI32,Q13003_NA,1
APOE,LRP8,P02649,Q14114,1
LEFTY1,TGFB1,O75610,P01137,1
SLC18A2_TPH2,HTR2C,COMPLEX:Q05940_Q8IWU9,P28335,1
NTS,SORT1,P30990,Q99523,1
PTH,RAMP2,P01270,O60895,1
RAET1E,KLRK1,Q8TD07,P26718,1
CCL25,ADRA2A,O15444,P08913,1
NEGR1,NEGR1,Q7Z3B1,Q7Z3B1,1
IL2,IL2_IL2RA_IL2RB_IL2RG,P60568,P60568_P01589_P14784_P31785,1
LTB,CD40,Q06643,P25942,1
ZG16B,CXCR4,Q96DA0,P61073,1
NRXN1,NLGN1,P58400,Q8N2Q7,1
DBH_SLC18A2,ADRA2C,COMPLEX:P09172_Q05940,P18825,1
RSPO2,WNT10B,Q6UXX9,O00744,1
GDF7,ACVR2A,Q7Z4P5,P27037,1
IFNA2,IFNA2_IFNAR1_IFNAR2,P01563,P01563_P17181_P48551,1
GLS_SLC1A7,GRIA1,COMPLEX:O00341_O94925,P42261,1
CCL28,CCR10,Q9NRJ3,P46092,1
GLS2_SLC1A1,GRM8,COMPLEX:P43005_Q9UI32,O00222,1
PTHLH,PRLHR,P12272,P49683,1
CRIPTO,ACVR2A,P13385,P27037,1
GAD2_SLC6A12,GABRA6_GABRB3_GABRD,COMPLEX:P48065_Q05329,NA_NA_NA,1
GAD1_SLC6A8,GABRA6_GABRB3_GABRD,COMPLEX:P48029_Q99259,NA_NA_NA,1
IL36A,IL1RAP_IL1RL2,Q9UHA7,Q9NPH3_Q9HB29,1
LEFTY2,BMP2,O00292,P12643,1
SLC18A1_TPH1,HTR2A,COMPLEX:P17752_P54219,P28223,1
POMC,GPR84,P01189,Q9NQS5,1
TENM1,ADGRL3,Q9UKZ4,Q9HAR2,1
CD14,TLR6,P08571,Q9Y2C9,1
WNT7B,FZD1_LRP6,P56706,Q9UP38_O75581,1
RPS27A,LDLR,P62979,P01130,1
GLS2_SLC17A6,GRIK2_GRIK5,COMPLEX:Q9P2U8_Q9UI32,Q13002_NA,1
EFNA1,EPHA7,P20827,Q15375,1
BAMBI,FZD1_LRP6,Q13145,Q9UP38_O75581,1
A2M,LRP1,P01023,Q07954,1
DKK1,WNT2,O94907,P09544,1
NCAM1,NCAM1,P13591,P13591,1
RSPO2,WNT3A,Q6UXX9,P56704,1
PTH2,RAMP3,Q96A98,O60896,1
GDF5,ROR2,P43026,Q01974,1
IL17F,IL17RA_IL17RC,Q96PD4,Q96F46_Q8NAC3,1
CCL17,ACKR1,Q92583,Q16570,1
RNF43,FZD7_LRP6,Q68DV7,O75084_O75581,1
COMP,CD47,P49747,Q08722,1
GAD1_SLC6A6,GABBR1,COMPLEX:P31641_Q99259,Q9UBS5,1
CXCL9,ADRA2A,Q07325,P08913,1
AGRP,SDC3,O00253,O75056,1
LCN1,LMBR1L,P31025,Q6UX01,1
DKK1,WNT3,O94907,P56703,1
BAMBI,ACVR2B_BMPR1B,Q13145,Q13705_O00238,1
CALM3,PLPP6,P0DP25,Q8IY26,1
KNG1,ADRA2A,P01042,P08913,1
MUC2,AGR2,Q02817,O95994,1
NT5E_SLC29A1,ADORA2B,COMPLEX:P21589_Q99808,P29275,1
WNT16,FZD4_LRP5,Q9UBV4,Q9ULV1_O75197,1
SFRP5,WNT2B,Q5T4F7,Q93097,1
NRXN3,NLGN2,Q9Y4C0,Q8NFZ4,1
IBSP,ITGB3,P21815,P05106,1
SEMA3A,NRP1_PLXNA4,Q14563,O14786_Q9HCM2,1
BMP7,ACVR2A_BMPR1B,P18075,P27037_O00238,1
ANXA1,GRM7,P04083,Q14831,1
NOTCH1,DLK2,P46531,Q6UY11,1
CORT,GHSR,O00230,Q92847,1
CDH1,ITGB7,P12830,P26010,1
CD14,RIPK1,P08571,Q13546,1
CCL4,CCR1,P13236,P32246,1
FN1,ITGA3,P02751,P26006,1
CALCA,CALCRL,P06881,Q16602,1
HSP90B1,TLR9,P14625,Q9NR96,1
FRZB,WNT1,Q92765,P04628,1
ADAM17,ITGB1,P78536,P05556,1
BGN,TLR1,P21810,Q15399,1
GDF6,ACVR2A_BMPR1A,Q6KF10,P27037_P36894,1
IL1RN,IL2RA,P18510,P01589,1
SEMA4F,NRP2,O95754,O60462,1
IL4,IL13RA1,P05112,P78552,1
AVP,ADRB2,P01185,P07550,1
SLC6A4_TPH1,HTR1A,COMPLEX:P17752_P31645,P08908,1
NDP,LGR4,Q00604,Q9BXB1,1
CDH1,PTPRM,P12830,P28827,1
PDGFD,PDGFRB,Q9GZP0,P09619,1
MSTN,ACVR2B_TGFBR1,O14793,Q13705_P36897,1
RNF43,FZD10_LRP5,Q68DV7,Q9ULW2_O75197,1
SERPINC1,LRP1,P01008,Q07954,1
GLS2_SLC17A7,GRM1,COMPLEX:Q9P2U7_Q9UI32,Q13255,1
MYOC,FZD3,Q99972,Q9NPG1,1
GNAI2,MTNR1B,P04899,P49286,1
GAD1_SLC6A8,GABBR1,COMPLEX:P48029_Q99259,Q9UBS5,1
CALCB,GPR20,P10092,Q99678,1
ENG,ACVR2A_ACVRL1,P17813,P27037_P37023,1
WNT8A,FZD5_LRP6,Q9H1J5,Q13467_O75581,1
TSLP,CRLF2_IL7R,Q969D9,Q9HC73_P16871,1
WNT2,FZD7,P09544,O75084,1
EFNB3,EPHB4,Q15768,P54760,1
FGG,ITGB3,P02679,P05106,1
CSHL1,GHR,Q14406,P10912,1
SELE,SELPLG,P16581,Q14242,1
GDF2,BMPR2,Q9UK05,Q13873,1
ASIP,F11R,P42127,Q9Y624,1
